2018_1155_1344,0.041304,0.002173,0,0.002173,0.002173,0,0,0.002173,0,0,0,0.004347,0.004347,0.002173,0,0.004347,0.002173,0,0.010869,0.006521,0.006521,0.015217,0.008695,0.017391,0.032608,0.05,0.02826,0.02826,0.030434,0.071739,0.047826,0.058695,0.071739,0.07826,0.076086,0.069565,0.045652,0.021739,0.023913,0.026086,0.015217,0.017391,0.006521,0,0.004347,0.006521,0,0.002173,0.002173,0.006521,0.045652
2018_1155_1345,0.008695,0.004347,0.004347,0.004347,0.006521,0.004347,0.006521,0.010869,0.017391,0.021739,0.021739,0.023913,0.032608,0.056521,0.065217,0.060869,0.073913,0.104347,0.069565,0.1,0.056521,0.052173,0.032608,0.021739,0.026086,0.023913,0.004347,0.015217,0.006521,0.006521,0.004347,0.006521,0.004347,0.008695,0.002173,0.002173,0,0.004347,0.004347,0.002173,0,0.002173,0,0,0,0.002173,0.002173,0.002173,0.004347,0.002173,0.002173
2018_1155_1347,0.004347,0,0.002173,0,0,0.002173,0.002173,0.004347,0,0.002173,0.002173,0.002173,0.002173,0.006521,0,0,0,0.004347,0.004347,0.002173,0.002173,0.004347,0.006521,0.002173,0.004347,0.032608,0.004347,0.006521,0.017391,0.015217,0.008695,0.008695,0.017391,0.019565,0.019565,0.032608,0.015217,0.019565,0.030434,0.041304,0.034782,0.036956,0.05,0.08913,0.054347,0.058695,0.073913,0.082608,0.084782,0.052173,0.032608
2018_1155_1348,0.002173,0,0,0,0.002173,0,0.002173,0.002173,0,0.004347,0.002173,0.002173,0,0.004347,0.004347,0.013043,0.008695,0.006521,0.006521,0.015217,0.021739,0.030434,0.008695,0.026086,0.019565,0.076086,0.080434,0.082608,0.093478,0.110869,0.080434,0.054347,0.036956,0.043478,0.032608,0.034782,0.019565,0.015217,0.006521,0.004347,0.010869,0,0.004347,0.002173,0.002173,0.004347,0.002173,0.002173,0.002173,0.006521,0.008695
2018_1155_1355,0.03913,0,0,0,0.002173,0,0.004347,0,0.004347,0.002173,0.002173,0,0,0.006521,0.002173,0.004347,0.004347,0,0,0,0,0.010869,0.015217,0.015217,0.017391,0.041304,0.017391,0.026086,0.021739,0.026086,0.034782,0.023913,0.036956,0.047826,0.02826,0.063043,0.073913,0.065217,0.076086,0.063043,0.030434,0.060869,0.021739,0.010869,0.010869,0.021739,0.010869,0.002173,0.002173,0.006521,0.045652
2018_1155_1361,0.043478,0,0.002173,0,0,0.004347,0,0,0.002173,0.002173,0.002173,0.002173,0.006521,0.004347,0,0.002173,0.004347,0.002173,0.010869,0.008695,0.002173,0.015217,0.026086,0.017391,0.02826,0.043478,0.017391,0.056521,0.045652,0.056521,0.065217,0.069565,0.036956,0.054347,0.084782,0.041304,0.054347,0.056521,0.021739,0.004347,0.013043,0.010869,0.015217,0.004347,0.002173,0.002173,0,0.002173,0.004347,0.004347,0.045652
2018_1155_1371,0.002173,0,0,0,0,0.002173,0.002173,0,0.002173,0,0.002173,0.002173,0,0.004347,0,0.002173,0.004347,0.004347,0.019565,0.017391,0.008695,0.023913,0.019565,0.015217,0.056521,0.106521,0.076086,0.086956,0.091304,0.065217,0.106521,0.095652,0.052173,0.034782,0.017391,0.013043,0.004347,0.013043,0.006521,0.008695,0.002173,0.004347,0.004347,0,0.002173,0.004347,0,0,0.004347,0.002173,0.008695
2018_1155_1372,0.004347,0.002173,0,0.002173,0,0,0.002173,0.002173,0.002173,0.002173,0.004347,0.006521,0.002173,0.004347,0.002173,0,0,0.006521,0,0.004347,0.004347,0.006521,0.004347,0.015217,0.015217,0.034782,0.015217,0.010869,0.02826,0.010869,0.026086,0.030434,0.017391,0.02826,0.019565,0.056521,0.026086,0.056521,0.030434,0.067391,0.056521,0.095652,0.063043,0.043478,0.05,0.052173,0.013043,0.02826,0.019565,0.015217,0.010869
2018_1155_1382,0.002173,0,0,0.002173,0,0,0.004347,0,0,0.002173,0,0.002173,0,0.006521,0,0.004347,0.002173,0.004347,0.008695,0.002173,0.002173,0.008695,0.010869,0.010869,0.017391,0.03913,0.05,0.023913,0.056521,0.047826,0.041304,0.05,0.069565,0.093478,0.056521,0.080434,0.052173,0.07826,0.030434,0.021739,0.026086,0.019565,0.008695,0.013043,0.008695,0.010869,0.002173,0.008695,0.004347,0.004347,0.010869
2018_1155_1393,0.006521,0,0.002173,0.002173,0.002173,0,0.002173,0,0.004347,0,0.002173,0.013043,0.006521,0.006521,0.004347,0.002173,0.008695,0.008695,0.017391,0.017391,0.015217,0.013043,0.019565,0.010869,0.017391,0.045652,0.043478,0.047826,0.060869,0.065217,0.1,0.056521,0.043478,0.03913,0.054347,0.065217,0.041304,0.076086,0.013043,0.006521,0.015217,0.008695,0.008695,0.004347,0.006521,0.006521,0,0,0.002173,0,0.006521
2018_1155_1395,0.004347,0,0,0,0.004347,0,0,0,0,0,0,0.006521,0.002173,0.006521,0.010869,0.010869,0.004347,0.013043,0.010869,0.010869,0.015217,0.021739,0.030434,0.054347,0.076086,0.102173,0.134782,0.134782,0.07826,0.045652,0.030434,0.034782,0.036956,0.023913,0.008695,0.010869,0.013043,0.013043,0.002173,0.004347,0,0.004347,0.004347,0.002173,0,0.010869,0.002173,0.002173,0.002173,0.006521,0.008695
2018_1155_1397,0.041304,0,0.002173,0.002173,0.002173,0.002173,0.002173,0.004347,0,0,0.006521,0.015217,0.004347,0.010869,0.017391,0.010869,0.008695,0.010869,0.019565,0.043478,0.058695,0.147826,0.102173,0.1,0.1,0.082608,0.043478,0.021739,0.017391,0.004347,0.013043,0.010869,0.002173,0.002173,0.008695,0.004347,0.004347,0.004347,0.004347,0,0.002173,0,0,0,0,0.008695,0,0.004347,0.002173,0.002173,0.043478
2018_1155_1400,0.045652,0.004347,0,0,0.002173,0,0,0.002173,0,0,0.002173,0.002173,0,0.008695,0,0.006521,0.004347,0.004347,0.006521,0.010869,0.017391,0.019565,0.026086,0.010869,0.013043,0.052173,0.063043,0.069565,0.063043,0.080434,0.07826,0.067391,0.058695,0.056521,0.060869,0.047826,0.015217,0.008695,0.006521,0.013043,0.004347,0.002173,0.008695,0.002173,0.004347,0.004347,0,0,0.002173,0.002173,0.041304
2018_1155_1401,0.043478,0,0,0.002173,0.002173,0,0.002173,0,0,0.002173,0,0.004347,0.002173,0.006521,0.004347,0.008695,0.004347,0.004347,0.004347,0.004347,0.010869,0.021739,0.026086,0.034782,0.034782,0.071739,0.07826,0.091304,0.108695,0.121739,0.07826,0.03913,0.036956,0.030434,0.019565,0.019565,0.002173,0.006521,0.010869,0.002173,0.004347,0.002173,0,0,0.002173,0.004347,0,0,0.004347,0,0.041304
2018_1155_1403,0.010869,0,0,0.002173,0,0.004347,0.004347,0,0,0,0.008695,0.006521,0.004347,0.015217,0.010869,0.015217,0.015217,0.021739,0.03913,0.05,0.076086,0.123913,0.121739,0.097826,0.086956,0.07826,0.034782,0.032608,0.023913,0.023913,0.015217,0.010869,0.010869,0.006521,0.008695,0,0.002173,0.004347,0.006521,0.002173,0,0,0,0,0.002173,0.004347,0.002173,0.002173,0.002173,0.008695,0.002173
2018_1155_1411,0.043478,0.002173,0.002173,0.006521,0.002173,0.002173,0.002173,0,0,0.002173,0,0.006521,0,0.006521,0,0.002173,0.004347,0.002173,0,0.004347,0,0.008695,0.004347,0.002173,0.004347,0.02826,0.010869,0.004347,0.013043,0.015217,0.013043,0.008695,0.008695,0.013043,0.008695,0.023913,0.010869,0.019565,0.021739,0.017391,0.026086,0.036956,0.032608,0.07826,0.045652,0.03913,0.060869,0.067391,0.073913,0.093478,0.119565
2018_1155_1417,0.006521,0,0,0.002173,0,0.002173,0.002173,0.004347,0,0.002173,0.002173,0,0.004347,0.006521,0.010869,0.002173,0.008695,0.006521,0.008695,0.015217,0.019565,0.021739,0.043478,0.041304,0.02826,0.054347,0.02826,0.060869,0.036956,0.063043,0.063043,0.03913,0.052173,0.069565,0.069565,0.032608,0.043478,0.073913,0.017391,0.004347,0.010869,0.004347,0.002173,0.002173,0.002173,0.008695,0.002173,0.006521,0.002173,0.004347,0.006521
2018_1155_1420,0.041304,0.002173,0,0.002173,0,0.004347,0.004347,0.002173,0,0,0.002173,0.002173,0,0.006521,0.002173,0,0.008695,0.004347,0.002173,0.006521,0.004347,0.002173,0.004347,0,0.004347,0.034782,0.006521,0.015217,0.013043,0.013043,0.019565,0.008695,0.021739,0.008695,0.010869,0.032608,0.015217,0.036956,0.013043,0.030434,0.02826,0.030434,0.036956,0.082608,0.034782,0.082608,0.036956,0.067391,0.084782,0.058695,0.069565
2018_1155_1422,0.043478,0,0.002173,0.004347,0,0.002173,0.004347,0.004347,0.002173,0,0.002173,0.002173,0.006521,0.004347,0,0.008695,0.002173,0.002173,0.013043,0.002173,0.002173,0.010869,0.002173,0.010869,0.008695,0.03913,0.021739,0.017391,0.02826,0.010869,0.019565,0.023913,0.032608,0.010869,0.02826,0.032608,0.041304,0.054347,0.045652,0.060869,0.076086,0.086956,0.032608,0.032608,0.013043,0.043478,0.019565,0.019565,0.010869,0.008695,0.047826
2018_1155_1437,0.013043,0.015217,0.002173,0.017391,0.010869,0.026086,0.017391,0.047826,0.045652,0.058695,0.069565,0.069565,0.060869,0.065217,0.036956,0.03913,0.045652,0.069565,0.043478,0.034782,0.034782,0.021739,0.019565,0.015217,0.010869,0.023913,0.004347,0.013043,0.004347,0.002173,0.010869,0,0.002173,0.004347,0.002173,0.006521,0.002173,0,0.004347,0.002173,0.002173,0,0.004347,0.002173,0,0.002173,0,0.004347,0.006521,0.002173,0.002173
2018_1155_1438,0.045652,0.017391,0.010869,0.015217,0.015217,0.010869,0.015217,0.026086,0.045652,0.052173,0.054347,0.047826,0.065217,0.052173,0.054347,0.05,0.041304,0.080434,0.036956,0.02826,0.036956,0.026086,0.015217,0.010869,0.004347,0.015217,0.006521,0.015217,0.008695,0.006521,0.015217,0.002173,0.002173,0.006521,0,0.004347,0.002173,0,0.006521,0,0,0,0,0,0,0.004347,0,0,0.008695,0,0.036956
2018_1155_1439,0.004347,0.002173,0,0.002173,0,0.002173,0.002173,0,0,0.004347,0,0.002173,0.002173,0.002173,0.002173,0.013043,0.004347,0.004347,0,0.004347,0.006521,0.023913,0.015217,0.026086,0.034782,0.091304,0.069565,0.058695,0.1,0.108695,0.123913,0.102173,0.05,0.03913,0.013043,0.010869,0.006521,0.010869,0.008695,0.013043,0.008695,0.006521,0.002173,0,0,0.004347,0.002173,0,0.002173,0,0.008695
2018_1155_1452,0.010869,0.004347,0.004347,0.002173,0,0,0,0.006521,0.002173,0.008695,0.006521,0.002173,0.013043,0.026086,0.036956,0.032608,0.041304,0.05,0.056521,0.065217,0.054347,0.07826,0.054347,0.073913,0.063043,0.152173,0.032608,0.026086,0.017391,0.010869,0.008695,0.004347,0.004347,0.008695,0.004347,0.008695,0,0.002173,0.002173,0.002173,0.004347,0,0,0,0,0.006521,0,0.002173,0.002173,0.002173,0.004347
2018_1155_1455,0.006521,0.002173,0.002173,0,0,0.002173,0,0.002173,0.002173,0.004347,0.010869,0.006521,0.013043,0.021739,0.015217,0.026086,0.021739,0.047826,0.047826,0.08913,0.069565,0.065217,0.060869,0.115217,0.084782,0.086956,0.032608,0.021739,0.015217,0.026086,0.017391,0.013043,0.019565,0.006521,0,0.004347,0.002173,0,0.002173,0,0,0.004347,0,0.002173,0.002173,0.008695,0,0.002173,0.002173,0.004347,0.008695
2018_1155_1460,0.041304,0,0.002173,0,0,0.002173,0.002173,0.004347,0.004347,0.002173,0,0.002173,0,0.008695,0.004347,0.008695,0.002173,0.002173,0.002173,0,0.002173,0.006521,0,0.002173,0.015217,0.021739,0.008695,0.010869,0.026086,0.019565,0.010869,0.019565,0.017391,0.02826,0.021739,0.026086,0.030434,0.036956,0.052173,0.056521,0.036956,0.084782,0.060869,0.043478,0.063043,0.032608,0.047826,0.041304,0.02826,0.010869,0.047826
2018_1155_1462,0.05,0.010869,0,0.006521,0.002173,0.006521,0,0.008695,0.006521,0.010869,0.008695,0.010869,0.010869,0.032608,0.017391,0.069565,0.045652,0.097826,0.071739,0.076086,0.056521,0.056521,0.054347,0.069565,0.043478,0.032608,0.013043,0.015217,0.010869,0.013043,0.008695,0.006521,0.002173,0.004347,0,0,0.010869,0.002173,0.002173,0,0,0,0.002173,0,0.002173,0.006521,0.002173,0,0.002173,0.002173,0.036956
2018_1158_1166,0.047826,0.015217,0.008695,0.015217,0.006521,0.026086,0.019565,0.041304,0.058695,0.036956,0.060869,0.041304,0.02826,0.021739,0.030434,0.084782,0.036956,0.026086,0.054347,0.032608,0.030434,0.03913,0.013043,0.021739,0.026086,0.03913,0.006521,0.017391,0.008695,0.004347,0.004347,0.006521,0.006521,0.004347,0,0,0.002173,0.006521,0.008695,0,0.006521,0,0.002173,0,0.004347,0,0,0.002173,0.002173,0.002173,0.041304
2018_1158_1168,0.004347,0.002173,0.002173,0.002173,0.002173,0.006521,0.002173,0.002173,0.004347,0,0,0,0.004347,0.008695,0.006521,0.008695,0,0.006521,0.002173,0.004347,0.010869,0.006521,0.008695,0.019565,0.019565,0.054347,0.026086,0.036956,0.058695,0.08913,0.076086,0.060869,0.047826,0.047826,0.065217,0.071739,0.063043,0.02826,0.026086,0.019565,0.021739,0.013043,0.013043,0.006521,0.008695,0.004347,0.006521,0.002173,0,0.002173,0.015217
2018_1158_1172,0.043478,0.004347,0.004347,0.004347,0.008695,0.006521,0.015217,0.008695,0.008695,0.013043,0.032608,0.021739,0.030434,0.047826,0.043478,0.043478,0.058695,0.03913,0.054347,0.036956,0.03913,0.05,0.041304,0.093478,0.056521,0.03913,0.021739,0.026086,0.015217,0.006521,0.004347,0.006521,0.006521,0.006521,0.004347,0,0,0,0.004347,0,0.002173,0,0.002173,0,0.002173,0.004347,0,0,0.002173,0,0.03913
2018_1158_1181,0.047826,0.080434,0.082608,0.084782,0.08913,0.060869,0.082608,0.1,0.05,0.041304,0.030434,0.019565,0.017391,0.015217,0.019565,0.013043,0.010869,0.006521,0.008695,0.010869,0.010869,0.010869,0.004347,0.006521,0.010869,0.023913,0.004347,0.004347,0,0.002173,0.004347,0.002173,0.002173,0,0,0.002173,0,0.002173,0.004347,0.002173,0.006521,0,0.002173,0,0.004347,0,0.002173,0.004347,0.002173,0.002173,0.006521
2018_1158_1196,0.017391,0.013043,0.010869,0.023913,0.045652,0.041304,0.03913,0.065217,0.076086,0.034782,0.054347,0.067391,0.076086,0.023913,0.056521,0.041304,0.032608,0.017391,0.02826,0.023913,0.021739,0.010869,0.023913,0.015217,0.017391,0.030434,0.010869,0.010869,0.006521,0.008695,0.004347,0.002173,0.004347,0.002173,0.004347,0,0.004347,0.006521,0.006521,0.002173,0.002173,0,0.002173,0.004347,0,0,0,0,0.002173,0.002173,0.004347
2018_1158_1199,0.054347,0.010869,0.006521,0.008695,0.013043,0.02826,0.034782,0.041304,0.063043,0.047826,0.032608,0.041304,0.052173,0.034782,0.02826,0.02826,0.05,0.069565,0.032608,0.041304,0.026086,0.021739,0.015217,0.026086,0.023913,0.036956,0.010869,0.021739,0.008695,0.013043,0.006521,0.002173,0.004347,0.002173,0,0.002173,0.004347,0.002173,0.004347,0.002173,0.002173,0,0.002173,0.002173,0,0,0,0,0.002173,0,0.036956
2018_1158_1209,0.043478,0,0.002173,0.002173,0.004347,0.004347,0,0.002173,0.002173,0,0.006521,0.006521,0.004347,0.010869,0.004347,0.006521,0.004347,0.008695,0.004347,0.010869,0.019565,0.034782,0.047826,0.056521,0.060869,0.082608,0.091304,0.071739,0.086956,0.060869,0.041304,0.030434,0.032608,0.015217,0.02826,0.010869,0.008695,0.006521,0.015217,0.006521,0.004347,0.004347,0.004347,0,0.002173,0.002173,0,0,0.002173,0.002173,0.041304
2018_1158_1211,0.060869,0.021739,0.032608,0.1,0.067391,0.1,0.052173,0.054347,0.047826,0.063043,0.036956,0.030434,0.047826,0.015217,0.021739,0.030434,0.017391,0.017391,0.015217,0.004347,0.008695,0.017391,0.008695,0.008695,0.004347,0.017391,0,0.006521,0.004347,0.002173,0.004347,0,0.002173,0,0,0.004347,0.002173,0.002173,0.006521,0,0.002173,0,0.002173,0.002173,0.004347,0,0,0.004347,0.004347,0.004347,0.03913
2018_1158_1222,0.05,0.017391,0.013043,0.017391,0.021739,0.026086,0.063043,0.041304,0.045652,0.041304,0.043478,0.060869,0.07826,0.05,0.058695,0.036956,0.030434,0.030434,0.013043,0.026086,0.015217,0.026086,0.026086,0.015217,0.013043,0.036956,0.002173,0.013043,0.006521,0,0.006521,0.004347,0.002173,0.002173,0.002173,0,0,0.004347,0.006521,0,0,0.004347,0.004347,0,0,0,0.002173,0,0.004347,0,0.036956
2018_1158_1233,0.006521,0,0,0.004347,0,0.004347,0.002173,0,0.004347,0.004347,0.004347,0.004347,0.002173,0.006521,0.006521,0.006521,0.004347,0.006521,0.008695,0.013043,0.008695,0.015217,0.015217,0.021739,0.034782,0.076086,0.091304,0.073913,0.136956,0.082608,0.091304,0.05,0.043478,0.023913,0.026086,0.017391,0.021739,0.017391,0.008695,0.008695,0.008695,0.006521,0.004347,0,0.002173,0.002173,0.002173,0.002173,0.002173,0.006521,0.008695
2018_1158_1242,0.036956,0.056521,0.063043,0.097826,0.086956,0.104347,0.102173,0.07826,0.026086,0.034782,0.032608,0.013043,0.017391,0.023913,0.019565,0.019565,0.021739,0.008695,0.013043,0.015217,0.010869,0.008695,0.008695,0.004347,0.008695,0.026086,0.004347,0.013043,0,0,0,0.002173,0,0.004347,0,0.002173,0,0.002173,0.006521,0,0.002173,0,0,0.004347,0.004347,0.004347,0,0.002173,0.002173,0.004347,0.002173
2018_1158_1243,0.052173,0.006521,0.004347,0.002173,0.008695,0.015217,0.015217,0.032608,0.060869,0.041304,0.041304,0.05,0.032608,0.03913,0.023913,0.073913,0.030434,0.054347,0.032608,0.060869,0.036956,0.026086,0.019565,0.02826,0.015217,0.047826,0.026086,0.017391,0.010869,0.002173,0.013043,0.002173,0.004347,0.006521,0.002173,0.004347,0,0.002173,0.004347,0,0.002173,0,0,0.004347,0,0,0,0.002173,0.002173,0.002173,0.03913
2018_1158_1246,0.054347,0.021739,0.032608,0.056521,0.030434,0.058695,0.076086,0.065217,0.043478,0.036956,0.052173,0.041304,0.034782,0.043478,0.017391,0.045652,0.021739,0.021739,0.019565,0.026086,0.010869,0.021739,0.019565,0.010869,0.006521,0.032608,0.006521,0.006521,0.006521,0.002173,0.006521,0,0,0.002173,0,0.002173,0,0.004347,0.004347,0.002173,0.002173,0.006521,0,0.002173,0.002173,0,0.002173,0,0.002173,0,0.036956
2018_1158_1252,0.041304,0.002173,0,0.004347,0.004347,0.002173,0.002173,0.002173,0,0,0,0.004347,0.004347,0.006521,0.008695,0.006521,0,0.006521,0.004347,0.004347,0.006521,0.006521,0.006521,0.004347,0.008695,0.060869,0.034782,0.041304,0.065217,0.080434,0.060869,0.056521,0.05,0.047826,0.054347,0.03913,0.058695,0.047826,0.032608,0.026086,0.015217,0.010869,0.008695,0.004347,0,0.010869,0.002173,0.002173,0.002173,0.002173,0.047826
2018_1158_1254,0.004347,0,0,0.002173,0.004347,0.002173,0.002173,0.002173,0,0.002173,0.002173,0.006521,0.006521,0.006521,0,0.006521,0.002173,0.006521,0,0.004347,0.002173,0.013043,0,0.006521,0.013043,0.045652,0.019565,0.017391,0.03913,0.02826,0.047826,0.069565,0.032608,0.034782,0.013043,0.034782,0.030434,0.034782,0.045652,0.034782,0.060869,0.030434,0.065217,0.056521,0.045652,0.030434,0.026086,0.015217,0.010869,0.008695,0.026086
2018_1158_1260,0.045652,0.004347,0,0,0.006521,0.015217,0.006521,0.008695,0.013043,0.010869,0.017391,0.015217,0.041304,0.041304,0.023913,0.065217,0.043478,0.03913,0.067391,0.058695,0.045652,0.086956,0.058695,0.030434,0.034782,0.043478,0.021739,0.026086,0.013043,0.019565,0.006521,0.013043,0.004347,0.002173,0.004347,0,0.002173,0.002173,0.004347,0.002173,0,0.002173,0,0,0.002173,0.002173,0,0,0.002173,0.006521,0.03913
2018_1158_1267,0.006521,0.002173,0,0.002173,0.002173,0.006521,0.002173,0.002173,0.002173,0.004347,0.004347,0.004347,0,0.004347,0.002173,0.008695,0.006521,0.010869,0.019565,0.015217,0.013043,0.026086,0.065217,0.056521,0.071739,0.22826,0.08913,0.106521,0.067391,0.030434,0.021739,0.023913,0.008695,0.017391,0.008695,0.010869,0.008695,0.002173,0.002173,0.004347,0.004347,0.006521,0.006521,0.002173,0,0.002173,0,0,0.002173,0.002173,0.004347
2018_1158_1274,0.045652,0.017391,0.002173,0.019565,0.006521,0.019565,0.045652,0.03913,0.056521,0.058695,0.067391,0.05,0.071739,0.052173,0.030434,0.03913,0.041304,0.026086,0.030434,0.041304,0.026086,0.013043,0.010869,0.008695,0.023913,0.047826,0.008695,0.006521,0.004347,0.002173,0.004347,0.006521,0.002173,0.002173,0.004347,0.004347,0.002173,0,0.004347,0.006521,0.004347,0.002173,0.002173,0,0,0,0,0,0.002173,0,0.03913
2018_1158_1276,0.056521,0.015217,0.021739,0.056521,0.052173,0.097826,0.071739,0.054347,0.091304,0.021739,0.03913,0.05,0.030434,0.017391,0.019565,0.05,0.023913,0.026086,0.008695,0.017391,0.010869,0.004347,0.019565,0.004347,0.004347,0.032608,0.006521,0.006521,0.002173,0,0.002173,0.004347,0.002173,0.002173,0.002173,0.002173,0.002173,0.004347,0.004347,0,0,0.002173,0,0.008695,0.002173,0,0,0.002173,0.002173,0.002173,0.041304
2018_1158_1277,0.036956,0.054347,0.036956,0.067391,0.086956,0.058695,0.07826,0.080434,0.108695,0.05,0.041304,0.030434,0.023913,0.015217,0.008695,0.032608,0.015217,0.013043,0.004347,0.013043,0.021739,0.013043,0.013043,0,0.006521,0.019565,0.008695,0.004347,0.002173,0.002173,0.004347,0.002173,0.004347,0.002173,0,0,0.002173,0.004347,0.006521,0,0,0,0,0.008695,0.002173,0.002173,0,0.002173,0.002173,0.002173,0.006521
2018_1158_1281,0.05,0.002173,0.004347,0.008695,0.006521,0.008695,0.008695,0.015217,0.03913,0.052173,0.047826,0.026086,0.021739,0.032608,0.032608,0.069565,0.036956,0.05,0.05,0.05,0.036956,0.023913,0.054347,0.030434,0.019565,0.052173,0.015217,0.02826,0.019565,0.002173,0.008695,0.006521,0.004347,0.010869,0.008695,0.002173,0.004347,0,0.008695,0,0,0.002173,0.002173,0,0,0,0,0.002173,0.002173,0.002173,0.03913
2018_1158_1285,0.047826,0,0.002173,0.004347,0.002173,0.002173,0.002173,0.006521,0,0.002173,0.008695,0.004347,0.010869,0.010869,0.013043,0.02826,0.010869,0.019565,0.034782,0.043478,0.052173,0.045652,0.052173,0.071739,0.043478,0.080434,0.067391,0.104347,0.060869,0.030434,0.015217,0.010869,0.010869,0.004347,0.006521,0.002173,0.015217,0.002173,0,0.006521,0.004347,0.002173,0.002173,0,0.002173,0.004347,0.002173,0,0.002173,0.002173,0.041304
2018_1158_1293,0.006521,0,0.004347,0.006521,0.002173,0.008695,0.004347,0,0.004347,0.002173,0.023913,0.015217,0.023913,0.021739,0.023913,0.041304,0.047826,0.041304,0.032608,0.073913,0.052173,0.073913,0.041304,0.097826,0.091304,0.084782,0.026086,0.030434,0.02826,0.008695,0.019565,0.008695,0.010869,0.002173,0.004347,0,0.004347,0.006521,0.004347,0.004347,0.002173,0,0,0,0,0,0.002173,0,0.002173,0.002173,0.006521
2018_1158_1300,0.043478,0,0.002173,0.002173,0,0.002173,0.002173,0,0.002173,0,0.002173,0.002173,0.002173,0.002173,0.002173,0.002173,0.004347,0.004347,0.002173,0.004347,0.002173,0.010869,0.006521,0.010869,0.013043,0.045652,0.026086,0.021739,0.021739,0.032608,0.041304,0.063043,0.019565,0.023913,0.021739,0.02826,0.032608,0.032608,0.02826,0.023913,0.043478,0.026086,0.041304,0.034782,0.065217,0.030434,0.036956,0.021739,0.03913,0.010869,0.060869
2018_1158_1301,0.013043,0.004347,0.004347,0.008695,0.008695,0.023913,0.006521,0.013043,0.036956,0.045652,0.045652,0.054347,0.034782,0.047826,0.054347,0.05,0.041304,0.091304,0.052173,0.060869,0.03913,0.036956,0.02826,0.02826,0.017391,0.043478,0.021739,0.017391,0.004347,0.013043,0.006521,0.004347,0.004347,0.006521,0.002173,0,0.002173,0.002173,0.002173,0.002173,0.002173,0,0.002173,0.002173,0,0.002173,0,0,0.002173,0.002173,0.006521
2018_1158_1305,0.047826,0.002173,0.008695,0.008695,0.010869,0.017391,0.030434,0.034782,0.052173,0.032608,0.05,0.043478,0.041304,0.082608,0.080434,0.060869,0.034782,0.047826,0.023913,0.036956,0.032608,0.023913,0.017391,0.02826,0.008695,0.02826,0.004347,0.013043,0.006521,0,0.006521,0.002173,0.004347,0,0.002173,0.004347,0.002173,0.004347,0.010869,0,0.004347,0,0,0,0.002173,0.002173,0,0,0.002173,0.002173,0.03913
2018_1158_1308,0.008695,0.004347,0.002173,0,0.006521,0.010869,0.008695,0.010869,0.015217,0.010869,0.015217,0.021739,0.017391,0.043478,0.052173,0.032608,0.060869,0.069565,0.045652,0.056521,0.054347,0.060869,0.054347,0.082608,0.086956,0.056521,0.013043,0.015217,0.015217,0.004347,0.006521,0.015217,0.008695,0.002173,0,0,0.002173,0,0.008695,0.002173,0,0,0,0.002173,0.002173,0,0.002173,0,0.002173,0.002173,0.006521
2018_1158_1314,0.071739,0.02826,0.058695,0.073913,0.069565,0.069565,0.069565,0.113043,0.03913,0.034782,0.03913,0.030434,0.013043,0.023913,0.021739,0.017391,0.010869,0.013043,0.013043,0.013043,0.013043,0.015217,0.010869,0.013043,0.006521,0.023913,0,0.008695,0.004347,0.002173,0,0.004347,0,0.002173,0,0,0,0.002173,0.004347,0.004347,0,0.002173,0.004347,0,0.006521,0.002173,0,0.002173,0.002173,0.002173,0.03913
2018_1158_1326,0.054347,0.013043,0.010869,0.021739,0.041304,0.045652,0.047826,0.058695,0.03913,0.054347,0.07826,0.045652,0.063043,0.05,0.032608,0.03913,0.017391,0.02826,0.010869,0.017391,0.030434,0.017391,0.02826,0.004347,0.006521,0.032608,0.013043,0.008695,0.006521,0.002173,0,0,0.002173,0.004347,0.002173,0.002173,0.004347,0.004347,0.004347,0.004347,0,0.004347,0,0.002173,0,0,0.002173,0,0.002173,0.002173,0.03913
2018_1158_1328,0.008695,0.013043,0.006521,0.010869,0.017391,0.021739,0.013043,0.030434,0.03913,0.060869,0.034782,0.03913,0.047826,0.043478,0.034782,0.043478,0.023913,0.054347,0.023913,0.063043,0.054347,0.056521,0.021739,0.052173,0.023913,0.023913,0.017391,0.017391,0.010869,0.015217,0.013043,0.017391,0.002173,0.006521,0.002173,0.006521,0.002173,0.006521,0.004347,0.002173,0,0,0,0.004347,0,0,0,0,0.002173,0.002173,0.004347
2018_1158_1335,0.004347,0,0.002173,0.004347,0,0.010869,0,0,0,0.002173,0.002173,0,0.004347,0.008695,0,0.010869,0.008695,0.008695,0.006521,0.004347,0.008695,0.013043,0.008695,0.019565,0.054347,0.104347,0.08913,0.080434,0.07826,0.080434,0.082608,0.076086,0.056521,0.047826,0.041304,0.015217,0.006521,0.010869,0.008695,0.006521,0.004347,0,0.004347,0,0.002173,0.004347,0,0,0.004347,0.002173,0.010869
2018_1158_1344,0.047826,0.006521,0,0.008695,0.013043,0.010869,0.004347,0.010869,0.008695,0.030434,0.026086,0.034782,0.02826,0.058695,0.052173,0.056521,0.023913,0.054347,0.026086,0.084782,0.043478,0.056521,0.052173,0.015217,0.023913,0.052173,0.008695,0.021739,0.019565,0.026086,0.002173,0.002173,0.004347,0.013043,0.004347,0,0.008695,0.002173,0.004347,0.004347,0,0,0.002173,0,0,0,0.002173,0,0.002173,0.002173,0.03913
